user_id,posted,item_id,recommend,sentiment_analysis,year
goryshark,"Posted September 17, 2014.",4000,True,2,2014
goryshark,"Posted September 17, 2014.",4000,True,2,2014
goryshark,"Posted September 17, 2014.",4000,True,2,2014
goryshark,"Posted September 17, 2014.",4000,True,2,2014
goryshark,"Posted September 17, 2014.",4000,True,2,2014
goryshark,"Posted September 17, 2014.",4000,True,2,2014
76561198106837360,"Posted June 6, 2014.",620,True,2,2014
BaaBaaCowSheep,"Posted June 6, 2014.",218680,True,2,2014
BaaBaaCowSheep,"Posted June 6, 2014.",218680,True,2,2014
76561197989689547,"Posted November 20, 2013.",238960,True,2,2013
nytewolfaa2k7,"Posted August 9, 2014.",200940,False,1,2014
nytewolfaa2k7,"Posted August 9, 2014.",200940,False,1,2014
76561198014841100,"Posted August 14, 2014.",236430,True,0,2014
76561198014841100,"Posted August 14, 2014.",236430,True,0,2014
76561198014841100,"Posted August 14, 2014.",236430,True,0,2014
Twisted-Fate,"Posted July 1, 2014.",238320,True,2,2014
anata-no-lucy,"Posted December 28, 2014.",22300,True,2,2014
anata-no-lucy,"Posted December 28, 2014.",22300,True,2,2014
Gondolas,"Posted June 21, 2014.",219150,True,2,2014
76561198108045528,"Posted April 18, 2015.",310380,True,2,2015
76561198108045528,"Posted April 18, 2015.",310380,True,2,2015
Andalel,"Posted December 5, 2014.",34900,False,0,2014
thedevilinsidebr,"Posted December 10, 2014.",8870,True,2,2014
thedevilinsidebr,"Posted December 10, 2014.",8870,True,2,2014
thedevilinsidebr,"Posted December 10, 2014.",8870,True,2,2014
thedevilinsidebr,"Posted December 10, 2014.",8870,True,2,2014
76561198108034200,"Posted August 19, 2015.",218230,False,0,2015
76561198108034200,"Posted August 19, 2015.",218230,False,0,2015
76561198108034200,"Posted August 19, 2015.",218230,False,0,2015
76561198108034200,"Posted August 19, 2015.",218230,False,0,2015
76561198108034200,"Posted August 19, 2015.",218230,False,0,2015
shitmelnbonsays,"Posted November 3, 2015.",333930,True,2,2015
shitmelnbonsays,"Posted November 3, 2015.",333930,True,2,2015
shitmelnbonsays,"Posted October 28, 2015.",272890,False,2,2015
shitmelnbonsays,"Posted October 28, 2015.",272890,False,2,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
dankafiinet,"Posted September 27, 2015.",57300,True,0,2015
Sir_Javier,"Posted August 15, 2015.",200260,True,2,2015
76561198087192695,"Posted August 13, 2015.",252950,True,2,2015
76561198057901632,"Posted January 18, 2015.",209650,True,2,2015
76561198066274616,"Posted January 8, 2015.",35140,True,2,2015
76561198054034533,"Posted November 1, 2015.",221100,False,2,2015
76561198054034533,"Posted November 1, 2015.",221100,False,2,2015
andybot1,"Posted May 9, 2015.",730,True,0,2015
andybot1,"Posted May 9, 2015.",730,True,0,2015
andybot1,"Posted May 9, 2015.",730,True,0,2015
abhinavfire5,"Posted November 1, 2015.",252490,True,1,2015
abhinavfire5,"Posted November 1, 2015.",252490,True,1,2015
76561198021851822,"Posted November 1, 2015.",107410,True,1,2015
76561198021851822,"Posted November 1, 2015.",107410,True,1,2015
76561198021851822,"Posted November 1, 2015.",107410,True,1,2015
76561198021851822,"Posted November 1, 2015.",107410,True,1,2015
andrewmin2,"Posted April 6, 2015.",219150,True,2,2015
andrewmin2,"Posted April 6, 2015.",219150,True,2,2015
andrewmin2,"Posted April 6, 2015.",219150,True,2,2015
76561198064442424,"Posted June 13, 2015.",292030,True,2,2015
76561198064442424,"Posted June 13, 2015.",292030,True,2,2015
76561198064442424,"Posted June 13, 2015.",292030,True,2,2015
76561198064442424,"Posted June 13, 2015.",292030,True,2,2015
76561198064442424,"Posted June 13, 2015.",292030,True,2,2015
76561197985797191,"Posted September 21, 2015.",200710,True,2,2015
76561197985797191,"Posted September 21, 2015.",200710,True,2,2015
76561198024697324,"Posted April 20, 2015.",730,True,2,2015
76561198024697324,"Posted April 20, 2015.",730,True,2,2015
76561198079345453,"Posted November 23, 2015.",417860,True,2,2015
76561198046155575,"Posted December 3, 2014.",4000,True,2,2014
76561198046155575,"Posted December 3, 2014.",4000,True,2,2014
76561198244970548,"Posted September 7, 2014.",304930,True,2,2014
76561198244970548,"Posted September 7, 2014.",304930,True,2,2014
76561198244970548,"Posted September 7, 2014.",304930,True,2,2014
deafgirlsdoitbetter,"Posted April 5, 2015.",297350,True,2,2015
deafgirlsdoitbetter,"Posted April 5, 2015.",297350,True,2,2015
deafgirlsdoitbetter,"Posted April 5, 2015.",297350,True,2,2015
anivr1n,"Posted September 8, 2015.",208090,False,0,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
cadeinminecraft,"Posted August 25, 2015.",70100,True,2,2015
76561198045174513,"Posted August 9, 2015.",334230,True,2,2015
Anonaxx,"Posted June 20, 2015.",42120,False,0,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198074323268,"Posted June 1, 2015.",102500,True,2,2015
76561198016307048,"Posted April 13, 2015.",4000,True,2,2015
76561198047866465,"Posted April 13, 2015.",230410,True,2,2015
76561198047866465,"Posted April 13, 2015.",230410,True,2,2015
anonymousHQ101,"Posted April 13, 2015.",218230,True,2,2015
76561198085568434,"Posted December 11, 2015.",239140,True,0,2015
76561198027404648,"Posted June 21, 2014.",440,True,2,2014
76561198027404648,"Posted June 21, 2014.",440,True,2,2014
76561198042993298,"Posted March 2, 2015.",253710,False,2,2015
portal_2_3,"Posted June 21, 2014.",17390,True,2,2014
portal_2_3,"Posted June 21, 2014.",17390,True,2,2014
portal_2_3,"Posted June 21, 2014.",17390,True,2,2014
portal_2_3,"Posted June 21, 2014.",17390,True,2,2014
portal_2_3,"Posted June 21, 2014.",17390,True,2,2014
fukum008,"Posted November 25, 2013.",218230,True,2,2013
fukum008,"Posted November 25, 2013.",218230,True,2,2013
fukum008,"Posted November 25, 2013.",218230,True,2,2013
fukum008,"Posted November 25, 2013.",218230,True,2,2013
fukum008,"Posted November 25, 2013.",218230,True,2,2013
76561198057076744,"Posted December 12, 2014.",205100,True,2,2014
76561198067361221,"Posted February 11, 2015.",304930,True,0,2015
76561198067361221,"Posted February 11, 2015.",304930,True,0,2015
76561198067361221,"Posted February 11, 2015.",304930,True,0,2015
Stuffishappening,"Posted May 11, 2015.",246280,False,1,2015
76561198084757464,"Posted August 19, 2014.",7940,False,0,2014
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
Anywher,"Posted February 6, 2015.",440,True,2,2015
76561198053761623,"Posted February 6, 2015.",250420,True,2,2015
76561198053761623,"Posted February 6, 2015.",250420,True,2,2015
76561198053761623,"Posted February 6, 2015.",250420,True,2,2015
nopls0000,"Posted February 28, 2014.",17080,False,0,2014
76561198040698681,"Posted December 12, 2015.",291550,True,0,2015
76561198072973126,"Posted March 1, 2014.",222520,True,2,2014
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
EGGSaus,"Posted December 27, 2013.",550,True,2,2013
aperture_sandvich,"Posted April 28, 2014.",242920,True,1,2014
aperture_sandvich,"Posted April 28, 2014.",242920,True,1,2014
ibeapexx,"Posted December 30, 2013.",72850,True,2,2013
apexnao,"Posted January 1, 2014.",8870,False,0,2014
76561198062115677,"Posted August 8, 2015.",252950,True,1,2015
76561198178738043,"Posted January 21, 2014.",105600,True,2,2014
applicious,"Posted August 7, 2014.",301520,True,2,2014
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
jtrkyr,"Posted February 19, 2015.",258520,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198083104626,"Posted December 26, 2015.",330840,True,2,2015
76561198013227556,"Posted June 11, 2015.",206440,True,1,2015
76561198098998419,"Posted February 14, 2014.",24200,True,2,2014
76561198098998419,"Posted February 14, 2014.",24200,True,2,2014
76561198098998419,"Posted February 14, 2014.",24200,True,2,2014
76561198098998419,"Posted February 14, 2014.",24200,True,2,2014
76561198098998419,"Posted February 14, 2014.",24200,True,2,2014
TridentLake73,"Posted January 10, 2014.",252490,True,1,2014
TridentLake73,"Posted January 10, 2014.",252490,True,1,2014
76561198051967707,"Posted November 26, 2013.",440,True,2,2013
76561198045345759,"Posted June 27, 2014.",204300,True,2,2014
76561198092013490,"Posted December 20, 2014.",305620,True,2,2014
76561198092013490,"Posted December 20, 2014.",305620,True,2,2014
76561198092013490,"Posted December 20, 2014.",305620,True,2,2014
76561198092013490,"Posted December 20, 2014.",305620,True,2,2014
76561198092013490,"Posted December 20, 2014.",305620,True,2,2014
Hammy989,"Posted November 27, 2015.",377160,True,2,2015
archaenus,"Posted January 8, 2015.",252490,True,2,2015
archaenus,"Posted January 8, 2015.",252490,True,2,2015
fasterthanlegal,"Posted December 25, 2012.",440,True,2,2012
Johnnyv2016,"Posted December 26, 2013.",24200,True,2,2013
Johnnyv2016,"Posted December 26, 2013.",24200,True,2,2013
Johnnyv2016,"Posted December 26, 2013.",24200,True,2,2013
76561198070614734,"Posted May 6, 2015.",367670,True,2,2015
hamish89,"Posted September 18, 2014.",300380,True,2,2014
76561198008721949,"Posted October 16, 2015.",376870,True,2,2015
76561198069594647,"Posted January 23, 2015.",313120,True,2,2015
76561198076436360,"Posted June 16, 2012.",440,True,2,2012
76561198076436360,"Posted June 16, 2012.",440,True,2,2012
76561198076436360,"Posted June 16, 2012.",440,True,2,2012
76561198027562247,"Posted March 8, 2014.",35140,True,2,2014
76561198102220716,"Posted March 7, 2014.",208090,True,2,2014
ArchMans,"Posted August 26, 2014.",304930,True,2,2014
ArchMans,"Posted August 26, 2014.",304930,True,2,2014
Archimedesthemagicalbird,"Posted August 13, 2014.",4570,True,2,2014
Archimedesthemagicalbird,"Posted August 13, 2014.",4570,True,2,2014
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
ArchyRival,"Posted December 31, 2013.",3910,True,1,2013
76561198074564693,"Posted December 31, 2013.",220900,True,1,2013
yaegerthearcticwolf,"Posted December 22, 2015.",295990,False,2,2015
yaegerthearcticwolf,"Posted December 22, 2015.",295990,False,2,2015
yaegerthearcticwolf,"Posted December 22, 2015.",295990,False,2,2015
leafthehusky,"Posted November 13, 2015.",440,True,2,2015
leafthehusky,"Posted November 13, 2015.",440,True,2,2015
leafthehusky,"Posted November 13, 2015.",440,True,2,2015
leafthehusky,"Posted November 13, 2015.",440,True,2,2015
leafthehusky,"Posted November 13, 2015.",440,True,2,2015
76561198082157912,"Posted September 22, 2014.",236430,True,2,2014
76561198082157912,"Posted September 22, 2014.",236430,True,2,2014
tonut,"Posted January 17, 2014.",252490,True,2,2014
76561198077202338,"Posted April 13, 2014.",264140,True,0,2014
fraterNZ,"Posted December 18, 2014.",236390,True,2,2014
76561198055178403,"Posted October 19, 2014.",218620,True,2,2014
arhplay,"Posted November 4, 2014.",224260,True,2,2014
arionsteam,"Posted December 27, 2013.",55230,True,2,2013
arionsteam,"Posted December 27, 2013.",55230,True,2,2013
arionsteam,"Posted December 27, 2013.",55230,True,2,2013
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
76561198040257934,"Posted November 15, 2015.",49520,True,2,2015
Arkexes,"Posted March 31, 2014.",265930,True,2,2014
Arkexes,"Posted March 31, 2014.",265930,True,2,2014
luketowers,"Posted January 6, 2014.",219680,False,0,2014
luketowers,"Posted January 6, 2014.",219680,False,0,2014
luketowers,"Posted January 6, 2014.",219680,False,0,2014
luketowers,"Posted January 6, 2014.",219680,False,0,2014
Arkvoir,"Posted February 21, 2014.",263020,True,2,2014
Arkvoir,"Posted February 21, 2014.",263020,True,2,2014
Arkvoir,"Posted February 21, 2014.",263020,True,2,2014
76561198021318238,"Posted November 14, 2015.",322330,True,2,2015
76561198047117090,"Posted September 2, 2015.",230410,True,0,2015
76561198039285324,"Posted October 10, 2015.",359050,True,1,2015
arthmortal,"Posted October 28, 2013.",238960,True,1,2013
arthur-dent,"Posted July 17, 2013.",203160,True,2,2013
arthur-dent,"Posted July 17, 2013.",203160,True,2,2013
arthur-dent,"Posted July 17, 2013.",203160,True,2,2013
arthurofficial,"Posted December 6, 2013.",212480,True,1,2013
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
SovietLobster,"Posted March 26, 2015.",261640,True,2,2015
76561198094695756,"Posted May 15, 2013.",440,True,2,2013
76561198094695756,"Posted May 15, 2013.",440,True,2,2013
viceflin,"Posted December 15, 2014.",244850,True,2,2014
76561198097281049,"Posted January 23, 2015.",250900,True,2,2015
76561198097281049,"Posted January 23, 2015.",250900,True,2,2015
76561198068349085,"Posted November 26, 2013.",40100,True,2,2013
asaelin,"Posted September 13, 2013.",47410,True,2,2013
76561198081295106,"Posted November 26, 2013.",218230,True,2,2013
76561198019266968,"Posted September 13, 2013.",570,True,2,2013
DickTickler,"Posted December 24, 2012.",440,True,2,2012
76561198027077734,"Posted January 21, 2011.",400,True,2,2011
Dragonzarefriendly,"Posted January 21, 2011.",41300,True,2,2011
Dragonzarefriendly,"Posted January 21, 2011.",41300,True,2,2011
Dragonzarefriendly,"Posted January 21, 2011.",41300,True,2,2011
Dragonzarefriendly,"Posted January 21, 2011.",41300,True,2,2011
pancake01,"Posted January 1, 2014.",252490,True,2,2014
76561198073708111,"Posted June 1, 2014.",230410,True,2,2014
76561198061996985,"Posted December 20, 2015.",72850,True,1,2015
AnalDevistator,"Posted August 17, 2014.",730,True,2,2014
AsherFatin,"Posted February 13, 2015.",440,True,1,2015
SequinMilkshakes,"Posted November 28, 2014.",211420,False,0,2014
SequinMilkshakes,"Posted November 28, 2014.",211420,False,0,2014
76561198049864872,"Posted December 23, 2015.",49520,False,2,2015
76561198097034946,"Posted June 15, 2015.",333930,True,2,2015
76561198097034946,"Posted June 15, 2015.",333930,True,2,2015
76561198097034946,"Posted June 15, 2015.",333930,True,2,2015
76561198097034946,"Posted June 15, 2015.",333930,True,2,2015
76561198097034946,"Posted June 15, 2015.",333930,True,2,2015
76561198058329541,"Posted November 23, 2014.",51100,False,0,2014
76561198058329541,"Posted November 23, 2014.",51100,False,0,2014
76561198058329541,"Posted November 23, 2014.",51100,False,0,2014
76561198096038814,"Posted December 24, 2014.",42680,False,1,2014
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
hemcom,"Posted October 20, 2015.",91700,True,1,2015
Assassin-Derp,"Posted April 5, 2014.",8930,True,2,2014
76561198058912511,"Posted August 4, 2015.",730,True,1,2015
76561198058912511,"Posted August 4, 2015.",730,True,1,2015
76561198058912511,"Posted August 4, 2015.",730,True,1,2015
76561198058912511,"Posted August 4, 2015.",730,True,1,2015
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
76561198101976562,"Posted December 27, 2013.",221640,True,2,2013
AssassinTG,"Posted December 26, 2014.",233250,False,0,2014
S810sWolf,"Posted December 19, 2014.",311340,True,2,2014
S810sWolf,"Posted December 19, 2014.",311340,True,2,2014
S810sWolf,"Posted December 19, 2014.",311340,True,2,2014
therandomdood,"Posted December 1, 2015.",225540,False,0,2015
therandomdood,"Posted December 1, 2015.",225540,False,0,2015
0-3-0,"Posted June 29, 2014.",244850,False,1,2014
0-3-0,"Posted June 29, 2014.",244850,False,1,2014
Strikeria,"Posted June 22, 2014.",207140,True,2,2014
Strikeria,"Posted June 22, 2014.",207140,True,2,2014
Strikeria,"Posted June 22, 2014.",207140,True,2,2014
Strikeria,"Posted June 22, 2014.",207140,True,2,2014
Strikeria,"Posted June 22, 2014.",207140,True,2,2014
thattechgamer99,"Posted March 1, 2015.",47870,True,2,2015
76561198096442982,"Posted March 31, 2014.",4700,True,2,2014
LeAstroPudding,"Posted January 31, 2014.",252490,True,2,2014
LeAstroPudding,"Posted March 17, 2015.",243870,True,2,2015
76561198072415259,"Posted April 8, 2015.",355840,True,2,2015
76561198071576223,"Posted July 12, 2015.",304050,True,2,2015
76561198022370487,"Posted April 8, 2015.",346900,True,2,2015
76561198088410602,"Posted March 27, 2015.",317360,True,1,2015
76561198088410602,"Posted March 27, 2015.",317360,True,1,2015
76561198088410602,"Posted March 27, 2015.",317360,True,1,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
richbags12,"Posted March 1, 2015.",230410,True,2,2015
76561198078987650,"Posted June 10, 2014.",222900,True,2,2014
76561198078987650,"Posted June 10, 2014.",222900,True,2,2014
athena8987,"Posted February 8, 2015.",12210,True,2,2015
athena8987,"Posted February 8, 2015.",12210,True,2,2015
76561198098479489,"Posted July 12, 2012.",440,True,2,2012
atomicdominator,"Posted December 26, 2014.",91310,True,1,2014
atomicdominator,"Posted December 26, 2014.",91310,True,1,2014
fuckyoualnahyan,"Posted October 20, 2015.",391540,True,0,2015
76561198113662788,"Posted December 19, 2014.",211420,True,1,2014
76561198055307813,"Posted May 14, 2014.",236430,True,2,2014
76561198072955822,"Posted November 14, 2014.",48700,True,2,2014
76561198046145782,"Posted April 9, 2015.",4000,True,2,2015
76561198046145782,"Posted April 9, 2015.",4000,True,2,2015
Auralux,"Posted June 6, 2013.",4000,True,1,2013
Auralux,"Posted June 6, 2013.",4000,True,1,2013
Panda_Boots,"Posted October 23, 2015.",403190,True,2,2015
AuzDomination,"Posted November 29, 2015.",363970,True,2,2015
AUSSAYE,"Posted July 21, 2014.",730,True,2,2014
76561198080804547,"Posted March 12, 2015.",274170,True,1,2015
76561198080804547,"Posted March 12, 2015.",274170,True,1,2015
Aussie_Dildo,"Posted November 24, 2015.",252950,True,1,2015
Aussie_Dildo,"Posted November 24, 2015.",252950,True,1,2015
AussieAidan,"Posted October 16, 2014.",282800,True,0,2014
ostendorph,"Posted February 8, 2014.",440,True,1,2014
76561198073672681,"Posted December 4, 2015.",423880,True,0,2015
AussieGrimm,"Posted July 3, 2015.",440,True,2,2015
AussieGrimm,"Posted July 3, 2015.",440,True,2,2015
AussieGrimm,"Posted July 3, 2015.",440,True,2,2015
76561198086870166,"Posted November 21, 2015.",417860,True,2,2015
autismothe1,"Posted June 30, 2015.",218620,True,0,2015
76561198059496770,"Posted October 6, 2014.",304930,True,2,2014
Winkster,"Posted January 3, 2014.",207610,True,1,2014
Big_Turkey,"Posted July 17, 2014.",22320,True,2,2014
Big_Turkey,"Posted July 17, 2014.",22320,True,2,2014
Big_Turkey,"Posted July 17, 2014.",22320,True,2,2014
76561198070616218,"Posted December 6, 2013.",550,True,2,2013
AutoKills,"Posted July 17, 2014.",400,True,2,2014
AutoKills,"Posted July 17, 2014.",400,True,2,2014
AutoKills,"Posted July 17, 2014.",400,True,2,2014
AutoKills,"Posted July 17, 2014.",400,True,2,2014
AvadaKedav,"Posted June 15, 2013.",218230,True,2,2013
AvadaKedav,"Posted June 15, 2013.",218230,True,2,2013
V1RUS02,"Posted June 15, 2013.",43160,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
AvatarICEMAN,"Posted June 15, 2013.",8870,True,2,2013
Croosoe,"Posted June 15, 2013.",205100,True,2,2013
Croosoe,"Posted June 15, 2013.",205100,True,2,2013
Croosoe,"Posted June 15, 2013.",205100,True,2,2013
76561198055330674,"Posted August 31, 2012.",13230,True,2,2012
76561198055330674,"Posted August 31, 2012.",13230,True,2,2012
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
mittyt108,"Posted January 23, 2011.",440,True,2,2011
76561198123837950,"Posted September 14, 2015.",242920,True,2,2015
76561198123837950,"Posted September 14, 2015.",242920,True,2,2015
76561198066488158,"Posted August 28, 2015.",48700,True,0,2015
76561198066488158,"Posted August 28, 2015.",48700,True,0,2015
76561198066488158,"Posted August 28, 2015.",48700,True,0,2015
76561198066488158,"Posted August 28, 2015.",48700,True,0,2015
random-idiot,"Posted August 22, 2015.",304930,True,2,2015
random-idiot,"Posted August 22, 2015.",304930,True,2,2015
random-idiot,"Posted August 22, 2015.",304930,True,2,2015
random-idiot,"Posted August 22, 2015.",304930,True,2,2015
PatrickRD,"Posted August 22, 2015.",270550,True,2,2015
76561198057884824,"Posted August 22, 2015.",301640,True,2,2015
aosifdjn,"Posted August 21, 2015.",363970,True,2,2015
beno3004,"Posted May 28, 2015.",105600,True,2,2015
beno3004,"Posted May 28, 2015.",105600,True,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
76561198070497067,"Posted April 21, 2015.",295110,False,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
Awesomeman204,"Posted April 18, 2015.",249050,True,2,2015
AwsomeZ10,"Posted December 6, 2013.",42910,True,1,2013
AwsomeZ10,"Posted December 6, 2013.",42910,True,1,2013
AwsomeZ10,"Posted December 6, 2013.",42910,True,1,2013
AwsomeZ10,"Posted December 6, 2013.",42910,True,1,2013
Awesomised,"Posted April 6, 2014.",248820,True,2,2014
ImAwreo,"Posted July 10, 2015.",346110,True,2,2015
76561198075992994,"Posted July 16, 2014.",730,True,2,2014
76561198045200302,"Posted December 1, 2015.",417860,True,1,2015
76561198045474388,"Posted August 28, 2015.",387860,True,2,2015
76561198076747687,"Posted February 9, 2014.",49520,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
76561198094656207,"Posted July 6, 2014.",218620,True,2,2014
aidozinthebigbluehouse,"Posted June 15, 2015.",4000,True,2,2015
aidozinthebigbluehouse,"Posted June 15, 2015.",4000,True,2,2015
ArkanamX,"Posted September 6, 2015.",346110,True,0,2015
76561198064335789,"Posted May 20, 2015.",351290,True,2,2015
76561198064335789,"Posted May 20, 2015.",351290,True,2,2015
76561198064335789,"Posted May 20, 2015.",351290,True,2,2015
BeKin,"Posted April 17, 2015.",224260,True,1,2015
forsakengremory,"Posted December 6, 2013.",205910,True,2,2013
76561198072450948,"Posted December 6, 2013.",240,True,2,2013
ThaFiddy,"Posted March 1, 2015.",346010,True,0,2015
76561198098017317,"Posted March 1, 2015.",266510,True,2,2015
76561198040611366,"Posted December 20, 2014.",105600,True,2,2014
76561198072940782,"Posted June 26, 2015.",304930,False,0,2015
76561198072940782,"Posted June 26, 2015.",304930,False,0,2015
76561198072940782,"Posted June 26, 2015.",304930,False,0,2015
76561198072940782,"Posted June 26, 2015.",304930,False,0,2015
